Spacecraft: DefaultSC

Start Time (UTC)            Stop Time (UTC)               Duration (s)    Occ Body        Type        Event Number  Total Duration (s)
03 Apr 2029 16:52:22.959    03 Apr 2029 16:52:42.183      19.223895867    Earth           Penumbra    210           1519.8986654
03 Apr 2029 18:01:50.555    03 Apr 2029 18:02:09.590      19.035179203    Earth           Penumbra    211           1510.5738304
03 Apr 2029 18:02:09.590    03 Apr 2029 18:26:41.695      1472.1050958    Earth           Umbra       211           1510.5738304
03 Apr 2029 18:26:41.695    03 Apr 2029 18:27:01.129      19.433555449    Earth           Penumbra    211           1510.5738304
03 Apr 2029 19:36:18.967    03 Apr 2029 19:36:38.211      19.244220515    Earth           Penumbra    212           1501.1455755
03 Apr 2029 19:36:38.211    03 Apr 2029 20:01:00.465      1462.2535899    Earth           Umbra       212           1501.1455755
03 Apr 2029 20:01:00.465    03 Apr 2029 20:01:20.113      19.647765148    Earth           Penumbra    212           1501.1455755
03 Apr 2029 21:10:47.447    03 Apr 2029 21:11:06.907      19.459920726    Earth           Penumbra    213           1491.5419739
03 Apr 2029 21:11:06.907    03 Apr 2029 21:35:19.120      1452.2131806    Earth           Umbra       213           1491.5419739
03 Apr 2029 21:35:19.120    03 Apr 2029 21:35:38.989      19.868872629    Earth           Penumbra    213           1491.5419739
03 Apr 2029 22:45:16.080    03 Apr 2029 22:45:35.761      19.680945540    Earth           Penumbra    214           1481.7978565
03 Apr 2029 22:45:35.761    03 Apr 2029 23:09:37.782      1442.0208139    Earth           Umbra       214           1481.7978565
03 Apr 2029 23:09:37.782    03 Apr 2029 23:09:57.878      20.096097118    Earth           Penumbra    214           1481.7978565
04 Apr 2029 00:19:45.022    04 Apr 2029 00:20:04.931      19.908093335    Earth           Penumbra    215           1471.8998323
04 Apr 2029 00:20:04.931    04 Apr 2029 00:43:56.594      1431.6630085    Earth           Umbra       215           1471.8998323
04 Apr 2029 00:43:56.594    04 Apr 2029 00:44:16.922      20.328730450    Earth           Penumbra    215           1471.8998323
04 Apr 2029 01:54:14.295    04 Apr 2029 01:54:34.437      20.142472407    Earth           Penumbra    216           1461.8404169
04 Apr 2029 01:54:34.437    04 Apr 2029 02:18:15.568      1421.1309591    Earth           Umbra       216           1461.8404169
04 Apr 2029 02:18:15.568    04 Apr 2029 02:18:36.135      20.566985419    Earth           Penumbra    216           1461.8404169
04 Apr 2029 03:28:43.643    04 Apr 2029 03:29:04.026      20.383366733    Earth           Penumbra    217           1451.6124134
04 Apr 2029 03:29:04.026    04 Apr 2029 03:52:34.443      1410.4170380    Earth           Umbra       217           1451.6124134
04 Apr 2029 03:52:34.443    04 Apr 2029 03:52:55.255      20.812008670    Earth           Penumbra    217           1451.6124134
04 Apr 2029 05:03:12.908    04 Apr 2029 05:03:33.539      20.631266653    Earth           Penumbra    218           1441.2003999
04 Apr 2029 05:03:33.539    04 Apr 2029 05:26:53.043      1399.5040135    Earth           Umbra       218           1441.2003999
04 Apr 2029 05:26:53.043    04 Apr 2029 05:27:14.108      21.065119724    Earth           Penumbra    218           1441.2003999
04 Apr 2029 06:37:42.193    04 Apr 2029 06:38:03.077      20.883591590    Earth           Penumbra    219           1430.7631567
04 Apr 2029 06:38:03.077    04 Apr 2029 07:01:11.634      1388.5570115    Earth           Umbra       219           1430.7631567
04 Apr 2029 07:01:11.634    04 Apr 2029 07:01:32.956      21.322553640    Earth           Penumbra    219           1430.7631567
04 Apr 2029 08:12:11.570    04 Apr 2029 08:12:32.711      21.141114458    Earth           Penumbra    220           1420.2029199
04 Apr 2029 08:12:32.711    04 Apr 2029 08:35:30.187      1377.4754017    Earth           Umbra       220           1420.2029199
04 Apr 2029 08:35:30.187    04 Apr 2029 08:35:51.773      21.586403798    Earth           Penumbra    220           1420.2029199
04 Apr 2029 09:46:41.150    04 Apr 2029 09:47:02.554      21.403625293    Earth           Penumbra    221           1409.5661858
04 Apr 2029 09:47:02.554    04 Apr 2029 10:09:48.862      1366.3085821    Earth           Umbra       221           1409.5661858
04 Apr 2029 10:09:48.862    04 Apr 2029 10:10:10.716      21.853978350    Earth           Penumbra    221           1409.5661858
04 Apr 2029 11:21:10.946    04 Apr 2029 11:21:32.616      21.670239279    Earth           Penumbra    222           1398.9188317
04 Apr 2029 11:21:32.616    04 Apr 2029 11:44:07.740      1355.1242713    Earth           Umbra       222           1398.9188317
04 Apr 2029 11:44:07.740    04 Apr 2029 11:44:29.865      22.124321130    Earth           Penumbra    222           1398.9188317
04 Apr 2029 12:55:40.831    04 Apr 2029 12:56:02.780      21.949254815    Earth           Penumbra    223           1387.9391852
04 Apr 2029 12:56:02.780    04 Apr 2029 13:18:26.361      1343.5810044    Earth           Umbra       223           1387.9391852
04 Apr 2029 13:18:26.361    04 Apr 2029 13:18:48.770      22.408925928    Earth           Penumbra    223           1387.9391852
04 Apr 2029 14:30:10.961    04 Apr 2029 14:30:33.197      22.236635385    Earth           Penumbra    224           1376.7104673
04 Apr 2029 14:30:33.197    04 Apr 2029 14:52:44.968      1331.7705849    Earth           Umbra       224           1376.7104673
04 Apr 2029 14:52:44.968    04 Apr 2029 14:53:07.671      22.703247028    Earth           Penumbra    224           1376.7104673
04 Apr 2029 16:04:41.252    04 Apr 2029 16:05:03.784      22.532558581    Earth           Penumbra    225           1365.3913223
04 Apr 2029 16:05:03.784    04 Apr 2029 16:27:03.639      1319.8552361    Earth           Umbra       225           1365.3913223
04 Apr 2029 16:27:03.639    04 Apr 2029 16:27:26.643      23.003527662    Earth           Penumbra    225           1365.3913223
04 Apr 2029 17:39:11.638    04 Apr 2029 17:39:34.477      22.838379757    Earth           Penumbra    226           1353.9136619
04 Apr 2029 17:39:34.477    04 Apr 2029 18:01:22.238      1307.7615872    Earth           Umbra       226           1353.9136619
04 Apr 2029 18:01:22.238    04 Apr 2029 18:01:45.552      23.313694960    Earth           Penumbra    226           1353.9136619
04 Apr 2029 19:13:42.190    04 Apr 2029 19:14:05.342      23.151682725    Earth           Penumbra    227           1342.3274490
04 Apr 2029 19:14:05.342    04 Apr 2029 19:35:40.886      1295.5440485    Earth           Umbra       227           1342.3274490
04 Apr 2029 19:35:40.886    04 Apr 2029 19:36:04.517      23.631717777    Earth           Penumbra    227           1342.3274490
04 Apr 2029 20:48:12.857    04 Apr 2029 20:48:36.334      23.476551776    Earth           Penumbra    228           1330.5178190
04 Apr 2029 20:48:36.334    04 Apr 2029 21:09:59.413      1283.0796120    Earth           Umbra       228           1330.5178190
04 Apr 2029 21:09:59.413    04 Apr 2029 21:10:23.375      23.961655260    Earth           Penumbra    228           1330.5178190
04 Apr 2029 22:22:43.699    04 Apr 2029 22:23:07.511      23.812057462    Earth           Penumbra    229           1318.5384693
04 Apr 2029 22:23:07.511    04 Apr 2029 22:44:17.935      1270.4239370    Earth           Umbra       229           1318.5384693
04 Apr 2029 22:44:17.935    04 Apr 2029 22:44:42.237      24.302474863    Earth           Penumbra    229           1318.5384693
04 Apr 2029 23:57:14.868    04 Apr 2029 23:57:39.024      24.156247219    Earth           Penumbra    230           1306.4102193
04 Apr 2029 23:57:39.024    05 Apr 2029 00:18:36.626      1257.6016805    Earth           Umbra       230           1306.4102193
05 Apr 2029 00:18:36.626    05 Apr 2029 00:19:01.278      24.652291602    Earth           Penumbra    230           1306.4102193
05 Apr 2029 01:31:46.418    05 Apr 2029 01:32:10.931      24.513068295    Earth           Penumbra    231           1294.0934230
05 Apr 2029 01:32:10.931    05 Apr 2029 01:52:55.499      1244.5683707    Earth           Umbra       231           1294.0934230
05 Apr 2029 01:52:55.499    05 Apr 2029 01:53:20.511      25.011984003    Earth           Penumbra    231           1294.0934230
05 Apr 2029 03:06:18.101    05 Apr 2029 03:06:42.984      24.882686650    Earth           Penumbra    232           1281.5664642
05 Apr 2029 03:06:42.984    05 Apr 2029 03:27:14.284      1231.2998008    Earth           Umbra       232           1281.5664642
05 Apr 2029 03:27:14.284    05 Apr 2029 03:27:39.668      25.383976742    Earth           Penumbra    232           1281.5664642
05 Apr 2029 04:40:49.740    05 Apr 2029 04:41:15.006      25.266377488    Earth           Penumbra    233           1268.7713635
05 Apr 2029 04:41:15.006    05 Apr 2029 05:01:32.740      1217.7331087    Earth           Umbra       233           1268.7713635
05 Apr 2029 05:01:32.740    05 Apr 2029 05:01:58.511      25.771877286    Earth           Penumbra    233           1268.7713635
05 Apr 2029 06:15:21.403    05 Apr 2029 06:15:47.063      25.659339863    Earth           Penumbra    234           1255.9566737
05 Apr 2029 06:15:47.063    05 Apr 2029 06:35:51.192      1204.1290806    Earth           Umbra       234           1255.9566737
05 Apr 2029 06:35:51.192    05 Apr 2029 06:36:17.360      26.168253191    Earth           Penumbra    234           1255.9566737
05 Apr 2029 07:49:53.164    05 Apr 2029 07:50:19.227      26.062831061    Earth           Penumbra    235           1243.0248262
05 Apr 2029 07:50:19.227    05 Apr 2029 08:10:09.612      1190.3853539    Earth           Umbra       235           1243.0248262
